anio,departamento,tipo_vehiculo,cantidad_ev,kwh_promedio,potencia_carga,consumo_wh_km,anio_base,horizonte_anios,cantidad_ev_pred,cantidad_ev_modelada,fuente_cantidad_ev,simultaneidad,consumo_energetico,demanda_futura,consumo_energetico_kwh,demanda_futura_kw
2037,BOYACA,CUADRICICLO,0.0,64.05000000000001,215.8,155.5,2022,15,2.0,2.0,forecast_futuro,0.3,128.10000000000002,129.48,128.10000000000002,129.48
2037,BOYACA,TRICIMOTO,0.0,3.55,3.25,33.5,2022,15,2.0,2.0,forecast_futuro,0.3,7.1,1.95,7.1,1.95
2037,CALDAS,AUTOMOVIL,0.0,66.42,151.44,148.4,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CALDAS,BUS,0.0,331.9,222.4,1276.0,2022,15,1.0,1.0,forecast_futuro,0.3,331.9,66.72,331.9,66.72
2037,CALDAS,CAMIONETA,0.0,653.0,460.8,956.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CALDAS,CUADRICICLO,0.0,68.225,119.975,148.75,2022,15,17.0,17.0,forecast_futuro,0.3,1159.8249999999998,611.8725,1159.8249999999998,611.8725
2037,CALDAS,MOTOCICLETA,0.0,3.25,3.55,33.5,2022,15,3.0,3.0,forecast_futuro,0.3,9.75,3.1949999999999994,9.75,3.1949999999999994
2037,CALDAS,TRICIMOTO,0.0,2.3,3.2,36.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.3,0.96,2.3,0.96
2037,CAQUETA,MOTOCICLETA,0.0,3.5,3.685714285714286,33.42857142857143,2022,15,54.0,54.0,forecast_futuro,0.3,189.0,59.70857142857143,189.0,59.70857142857143
2037,CASANARE,AUTOMOVIL,0.0,71.05,189.15,136.5,2022,15,2.0,2.0,forecast_futuro,0.3,142.1,113.49,142.1,113.49
2037,CASANARE,MOTOCICLETA,0.0,4.6,2.9,30.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CASANARE,TRICIMOTO,0.0,4.8,4.0,35.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.8,1.2,4.8,1.2
2037,CAUCA,AUTOMOVIL,0.0,65.7,164.4,129.0,2022,15,1.0,1.0,forecast_futuro,0.3,65.7,49.32,65.7,49.32
2037,CAUCA,CAMIONETA,0.0,673.8846153846154,578.4769230769231,1148.3076923076924,2022,15,76.0,76.0,forecast_futuro,0.3,51215.230769230766,13189.273846153845,51215.230769230766,13189.273846153845
2037,CAUCA,CUADRICICLO,0.0,48.0,191.2,121.0,2022,15,1.0,1.0,forecast_futuro,0.3,48.0,57.35999999999999,48.0,57.35999999999999
2037,CAUCA,MOTOCICLETA,0.0,2.7,4.8,33.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CAUCA,TRICIMOTO,0.0,4.8,2.4,35.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.8,0.72,4.8,0.72
2037,CESAR,MOTOCICLETA,0.0,3.75,4.4,36.0,2022,15,2.0,2.0,forecast_futuro,0.3,7.5,2.64,7.5,2.64
2037,CHOCO,MOTOCICLETA,0.0,3.65,4.4,34.5,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CORDOBA,BUS,0.0,329.0,291.47499999999997,1084.0833333333333,2022,15,12.0,12.0,forecast_futuro,0.3,3948.0,1049.31,3948.0,1049.31
2037,CORDOBA,MOTOCICLETA,0.0,4.1,4.9,28.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CORDOBA,TRICIMOTO,0.0,4.0,3.8,37.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.0,1.14,4.0,1.14
2037,CUNDINAMARCA,AUTOMOVIL,0.0,58.766666666666666,143.7133333333333,143.73333333333332,2022,15,115.0,115.0,forecast_futuro,0.3,6758.166666666667,4958.109999999999,6758.166666666667,4958.109999999999
2037,CUNDINAMARCA,BUS,0.0,348.2,310.2,1087.0,2022,15,1.0,1.0,forecast_futuro,0.3,348.2,93.05999999999999,348.2,93.05999999999999
2037,CUNDINAMARCA,CAMION,0.0,618.15,630.0,1222.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CUNDINAMARCA,CAMIONETA,0.0,665.7962962962963,533.6740740740742,1139.037037037037,2022,15,68.0,68.0,forecast_futuro,0.3,45274.148148148146,10886.951111111111,45274.148148148146,10886.951111111111
2037,CUNDINAMARCA,CUADRICICLO,0.0,61.3,221.1,149.0,2022,15,42.0,42.0,forecast_futuro,0.3,2574.6,2785.8599999999997,2574.6,2785.8599999999997
2037,CUNDINAMARCA,CUATRIMOTO,0.0,3.6,4.7,37.0,2022,15,1.0,1.0,forecast_futuro,0.3,3.6,1.41,3.6,1.41
2037,CUNDINAMARCA,MICROBUS,0.0,381.4,231.75,1084.0,2022,15,2.0,2.0,forecast_futuro,0.3,762.8,139.04999999999998,762.8,139.04999999999998
2037,CUNDINAMARCA,MOTOCARRO,0.0,3.266666666666667,3.3000000000000003,33.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,CUNDINAMARCA,MOTOCICLETA,0.0,3.7,2.8,32.0,2022,15,6.0,6.0,forecast_futuro,0.3,22.200000000000003,5.039999999999999,22.200000000000003,5.039999999999999
2037,CUNDINAMARCA,MOTOTRICICLO,0.0,3.142857142857143,4.128571428571428,32.0,2022,15,55.0,55.0,forecast_futuro,0.3,172.85714285714286,68.12142857142857,172.85714285714286,68.12142857142857
2037,CUNDINAMARCA,TRACTOCAMION,0.0,836.6,528.6,1047.0,2022,15,1.0,1.0,forecast_futuro,0.3,836.6,158.58,836.6,158.58
2037,CUNDINAMARCA,TRICIMOTO,0.0,4.5,2.8,36.0,2022,15,6.0,6.0,forecast_futuro,0.3,27.0,5.039999999999999,27.0,5.039999999999999
2037,GUAINIA,TRICIMOTO,0.0,3.65,3.75,34.5,2022,15,2.0,2.0,forecast_futuro,0.3,7.3,2.25,7.3,2.25
2037,HUILA,AUTOMOVIL,0.0,45.55,117.8,152.0,2022,15,3.0,3.0,forecast_futuro,0.3,136.64999999999998,106.02,136.64999999999998,106.02
2037,HUILA,CAMIONETA,0.0,675.9,431.6,948.0,2022,15,1.0,1.0,forecast_futuro,0.3,675.9,129.48,675.9,129.48
2037,HUILA,CUADRICICLO,0.0,51.5,201.1,157.0,2022,15,1.0,1.0,forecast_futuro,0.3,51.5,60.33,51.5,60.33
2037,HUILA,MOTOCARRO,0.0,4.0,3.3,33.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.0,0.9899999999999999,4.0,0.9899999999999999
2037,HUILA,MOTOCICLETA,0.0,4.2,2.7,40.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,HUILA,TRICIMOTO,0.0,2.6,3.8,37.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.6,1.14,2.6,1.14
2037,MAGDALENA,AUTOMOVIL,0.0,42.2,218.7,150.0,2022,15,1.0,1.0,forecast_futuro,0.3,42.2,65.61,42.2,65.61
2037,MAGDALENA,MOTOCICLETA,0.0,4.3,4.4,28.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.3,1.32,4.3,1.32
2037,MAGDALENA,TRICIMOTO,0.0,4.8,5.0,35.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.8,1.5,4.8,1.5
2037,META,AUTOMOVIL,0.0,65.97857142857143,139.45000000000002,141.64285714285714,2022,15,45.0,45.0,forecast_futuro,0.3,2969.035714285714,1882.5750000000003,2969.035714285714,1882.5750000000003
2037,META,CAMIONETA,0.0,659.3,463.8,1099.0,2022,15,1.0,1.0,forecast_futuro,0.3,659.3,139.14,659.3,139.14
2037,META,CUADRICICLO,0.0,43.4,201.3,159.0,2022,15,1.0,1.0,forecast_futuro,0.3,43.4,60.39,43.4,60.39
2037,META,MOTOCARRO,0.0,4.2,3.3,33.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.2,0.9899999999999999,4.2,0.9899999999999999
2037,META,MOTOCICLETA,0.0,2.8,2.3,39.0,2022,15,2.0,2.0,forecast_futuro,0.3,5.6,1.38,5.6,1.38
2037,NARINO,CAMIONETA,0.0,672.85,624.4,1079.5,2022,15,2.0,2.0,forecast_futuro,0.3,1345.7,374.64,1345.7,374.64
2037,NARINO,MOTOCICLETA,0.0,3.5,2.2,35.0,2022,15,1.0,1.0,forecast_futuro,0.3,3.5,0.66,3.5,0.66
2037,NORTE DE SANTANDER,AUTOMOVIL,0.0,52.0,229.5,169.0,2022,15,5.0,5.0,forecast_futuro,0.3,260.0,344.25,260.0,344.25
2037,NORTE DE SANTANDER,CAMIONETA,0.0,658.3571428571429,674.6428571428571,1131.857142857143,2022,15,39.0,39.0,forecast_futuro,0.3,25675.928571428572,7893.3214285714275,25675.928571428572,7893.3214285714275
2037,NORTE DE SANTANDER,CUADRICICLO,0.0,54.25,104.8,150.0,2022,15,2.0,2.0,forecast_futuro,0.3,108.5,62.879999999999995,108.5,62.879999999999995
2037,NORTE DE SANTANDER,MOTOCICLETA,0.0,4.8,3.3,31.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,NORTE DE SANTANDER,TRICIMOTO,0.0,2.2,3.4,26.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.2,1.02,2.2,1.02
2037,QUINDIO,AUTOMOVIL,0.0,60.5,54.4,177.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,QUINDIO,CAMIONETA,0.0,724.5,442.4,1347.0,2022,15,1.0,1.0,forecast_futuro,0.3,724.5,132.72,724.5,132.72
2037,QUINDIO,CUADRICICLO,0.0,60.2,131.26666666666668,145.33333333333334,2022,15,37.0,37.0,forecast_futuro,0.3,2227.4,1457.06,2227.4,1457.06
2037,RISARALDA,AUTOMOVIL,0.0,63.3,191.5,139.0,2022,15,1.0,1.0,forecast_futuro,0.3,63.3,57.449999999999996,63.3,57.449999999999996
2037,RISARALDA,CAMIONETA,0.0,842.7,544.1,1195.0,2022,15,1.0,1.0,forecast_futuro,0.3,842.7,163.23,842.7,163.23
2037,RISARALDA,CUADRICICLO,0.0,57.75,155.9,151.0,2022,15,3.0,3.0,forecast_futuro,0.3,173.25,140.31,173.25,140.31
2037,RISARALDA,MOTOCICLETA,0.0,4.3,2.35,32.5,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,SANTANDER,AUTOMOVIL,0.0,42.9,161.9,177.0,2022,15,33.0,33.0,forecast_futuro,0.3,1415.7,1602.81,1415.7,1602.81
2037,SANTANDER,CAMION,0.0,825.0,594.7,933.0,2022,15,1.0,1.0,forecast_futuro,0.3,825.0,178.41,825.0,178.41
2037,SANTANDER,CAMIONETA,0.0,677.5736842105263,553.4421052631578,1125.4736842105262,2022,15,102.0,102.0,forecast_futuro,0.3,69112.51578947368,16935.32842105263,69112.51578947368,16935.32842105263
2037,SANTANDER,CUADRICICLO,0.0,71.9,124.5,131.0,2022,15,14.0,14.0,forecast_futuro,0.3,1006.6000000000001,522.9,1006.6000000000001,522.9
2037,SANTANDER,MICROBUS,0.0,314.09999999999997,234.76666666666665,1154.0,2022,15,3.0,3.0,forecast_futuro,0.3,942.3,211.29,942.3,211.29
2037,SANTANDER,MOTOCICLETA,0.0,3.6666666666666665,2.533333333333333,34.666666666666664,2022,15,98.0,98.0,forecast_futuro,0.3,359.3333333333333,74.47999999999999,359.3333333333333,74.47999999999999
2037,SANTANDER,TRICIMOTO,0.0,3.0,3.4,26.0,2022,15,1.0,1.0,forecast_futuro,0.3,3.0,1.02,3.0,1.02
2037,TOLIMA,AUTOMOVIL,0.0,53.1,188.0,111.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,TOLIMA,CAMIONETA,0.0,778.3,710.2,1196.0,2022,15,1.0,1.0,forecast_futuro,0.3,778.3,213.06,778.3,213.06
2037,TOLIMA,MOTOCICLETA,0.0,3.466666666666667,3.8,34.333333333333336,2022,15,3.0,3.0,forecast_futuro,0.3,10.4,3.4199999999999995,10.4,3.4199999999999995
2037,VALLE DEL CAUCA,AUTOMOVIL,0.0,61.65,73.1,112.0,2022,15,16.0,16.0,forecast_futuro,0.3,986.4,350.87999999999994,986.4,350.87999999999994
2037,VALLE DEL CAUCA,BUS,0.0,306.4,262.7,1122.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,VALLE DEL CAUCA,CAMION,0.0,640.3,654.3,1105.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,VALLE DEL CAUCA,CAMIONETA,0.0,685.1142857142858,613.5857142857143,1105.571428571429,2022,15,18.0,18.0,forecast_futuro,0.3,12332.057142857144,3313.3628571428567,12332.057142857144,3313.3628571428567
2037,VALLE DEL CAUCA,CUADRICICLO,0.0,61.85,139.85,144.5,2022,15,20.0,20.0,forecast_futuro,0.3,1237.0,839.1,1237.0,839.1
2037,VALLE DEL CAUCA,CUATRIMOTO,0.0,3.7,2.0,32.0,2022,15,1.0,1.0,forecast_futuro,0.3,3.7,0.6,3.7,0.6
2037,VALLE DEL CAUCA,MICROBUS,0.0,307.3,323.7,1151.0,2022,15,1.0,1.0,forecast_futuro,0.3,307.3,97.11,307.3,97.11
2037,VALLE DEL CAUCA,MOTOCARRO,0.0,3.7,3.1,31.0,2022,15,11.0,11.0,forecast_futuro,0.3,40.7,10.23,40.7,10.23
2037,VALLE DEL CAUCA,MOTOCICLETA,0.0,2.1,2.5,29.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,VALLE DEL CAUCA,MOTOTRICICLO,0.0,2.1,4.9,35.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.1,1.47,2.1,1.47
2037,VALLE DEL CAUCA,TRICIMOTO,0.0,2.55,3.275,29.0,2022,15,20.0,20.0,forecast_futuro,0.3,51.0,19.65,51.0,19.65
2042,AMAZONAS,MOTOCICLETA,0.0,2.4,4.2,31.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.4,1.26,2.4,1.26
2042,ANTIOQUIA,AUTOMOVIL,0.0,67.17567567567568,160.48378378378376,149.7027027027027,2022,20,278.0,278.0,forecast_futuro,0.3,18674.837837837837,13384.347567567565,18674.837837837837,13384.347567567565
2042,ANTIOQUIA,BUS,0.0,297.8,299.7,1213.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,ANTIOQUIA,CAMION,0.0,688.0875,599.3199999999999,1165.8,2022,20,358.0,358.0,forecast_futuro,0.3,246335.32499999998,64366.967999999986,246335.32499999998,64366.967999999986
2042,ANTIOQUIA,CAMIONETA,0.0,682.2338235294118,558.8044117647058,1160.9117647058824,2022,20,278.0,278.0,forecast_futuro,0.3,189661.00294117647,46604.287941176466,189661.00294117647,46604.287941176466
2042,ANTIOQUIA,CUADRICICLO,0.0,58.440000000000005,156.48888888888888,145.4,2022,20,578.0,578.0,forecast_futuro,0.3,33778.32,27135.17333333333,33778.32,27135.17333333333
2042,ANTIOQUIA,CUATRIMOTO,0.0,2.5,2.5,38.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.5,0.75,2.5,0.75
2042,ANTIOQUIA,MOTOCARRO,0.0,4.7,3.2,36.0,2022,20,5.0,5.0,forecast_futuro,0.3,23.5,4.8,23.5,4.8
2042,ANTIOQUIA,MOTOCICLETA,0.0,3.3000000000000003,3.8,31.666666666666668,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,ANTIOQUIA,TRICIMOTO,0.0,4.7,2.7,29.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.7,0.81,4.7,0.81
2042,ARAUCA,MOTOCICLETA,0.0,3.3000000000000003,3.233333333333333,35.666666666666664,2022,20,3.0,3.0,forecast_futuro,0.3,9.9,2.9099999999999997,9.9,2.9099999999999997
2042,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,75.6,116.5,177.0,2022,20,1.0,1.0,forecast_futuro,0.3,75.6,34.949999999999996,75.6,34.949999999999996
2042,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,744.8333333333334,641.0,1106.6666666666667,2022,20,3.0,3.0,forecast_futuro,0.3,2234.5,576.9,2234.5,576.9
2042,ATLANTICO,AUTOMOVIL,0.0,42.5,64.2,137.0,2022,20,4.0,4.0,forecast_futuro,0.3,170.0,77.04,170.0,77.04
2042,ATLANTICO,CAMIONETA,0.0,686.5,572.6,1106.5,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,ATLANTICO,MOTOCARRO,0.0,3.0666666666666664,3.4666666666666663,34.666666666666664,2022,20,3.0,3.0,forecast_futuro,0.3,9.2,3.1199999999999997,9.2,3.1199999999999997
2042,ATLANTICO,MOTOCICLETA,0.0,4.6,2.3,37.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.6,0.69,4.6,0.69
2042,ATLANTICO,TRICIMOTO,0.0,5.0,2.6,32.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,BOGOTA D.C.,AUTOMOVIL,0.0,64.19907407407408,154.63425925925927,142.4351851851852,2022,20,621.0,621.0,forecast_futuro,0.3,39867.625,28808.3625,39867.625,28808.3625
2042,BOGOTA D.C.,BUS,0.0,347.5259927797834,261.82960288808664,1151.1624548736463,2022,20,1384.0,1384.0,forecast_futuro,0.3,480975.97400722024,108711.65111913357,480975.97400722024,108711.65111913357
2042,BOGOTA D.C.,CAMIONETA,0.0,715.7865853658536,586.7682926829268,1167.939024390244,2022,20,243.0,243.0,forecast_futuro,0.3,173936.14024390242,42775.40853658537,173936.14024390242,42775.40853658537
2042,BOGOTA D.C.,CUADRICICLO,0.0,63.022222222222226,134.17777777777778,144.05555555555554,2022,20,76.0,76.0,forecast_futuro,0.3,4789.688888888889,3059.253333333333,4789.688888888889,3059.253333333333
2042,BOGOTA D.C.,MOTOCARRO,0.0,3.65,3.4000000000000004,28.5,2022,20,2.0,2.0,forecast_futuro,0.3,7.3,2.04,7.3,2.04
2042,BOGOTA D.C.,MOTOCICLETA,0.0,4.15,3.275,31.75,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,BOGOTA D.C.,MOTOTRICICLO,0.0,4.800000000000001,3.65,28.5,2022,20,5.0,5.0,forecast_futuro,0.3,24.000000000000004,5.475,24.000000000000004,5.475
2042,BOGOTA D.C.,TRICIMOTO,0.0,2.975,3.675,30.0,2022,20,35.0,35.0,forecast_futuro,0.3,104.125,38.5875,104.125,38.5875
2042,BOLIVAR,AUTOMOVIL,0.0,56.74444444444444,165.64444444444445,145.44444444444446,2022,20,22.0,22.0,forecast_futuro,0.3,1248.3777777777777,1093.2533333333333,1248.3777777777777,1093.2533333333333
2042,BOLIVAR,BUS,0.0,271.56666666666666,303.3,1168.0,2022,20,3.0,3.0,forecast_futuro,0.3,814.7,272.97,814.7,272.97
2042,BOLIVAR,CAMIONETA,0.0,590.55,505.55,1407.5,2022,20,22.0,22.0,forecast_futuro,0.3,12992.099999999999,3336.63,12992.099999999999,3336.63
2042,BOLIVAR,CUADRICICLO,0.0,66.7,115.66666666666669,152.0,2022,20,3.0,3.0,forecast_futuro,0.3,200.10000000000002,104.10000000000001,200.10000000000002,104.10000000000001
2042,BOLIVAR,MOTOCICLETA,0.0,2.1,4.0,26.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,BOLIVAR,TRICIMOTO,0.0,4.1,3.4,29.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.1,1.02,4.1,1.02
2042,BOYACA,AUTOMOVIL,0.0,55.3,230.6,123.0,2022,20,1.0,1.0,forecast_futuro,0.3,55.3,69.17999999999999,55.3,69.17999999999999
2042,BOYACA,CAMIONETA,0.0,743.4,699.7,1339.0,2022,20,1.0,1.0,forecast_futuro,0.3,743.4,209.91,743.4,209.91
2042,BOYACA,CUADRICICLO,0.0,64.05000000000001,215.8,155.5,2022,20,2.0,2.0,forecast_futuro,0.3,128.10000000000002,129.48,128.10000000000002,129.48
2042,BOYACA,TRICIMOTO,0.0,3.55,3.25,33.5,2022,20,2.0,2.0,forecast_futuro,0.3,7.1,1.95,7.1,1.95
2042,CALDAS,AUTOMOVIL,0.0,66.42,151.44,148.4,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CALDAS,BUS,0.0,331.9,222.4,1276.0,2022,20,1.0,1.0,forecast_futuro,0.3,331.9,66.72,331.9,66.72
2042,CALDAS,CAMIONETA,0.0,653.0,460.8,956.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CALDAS,CUADRICICLO,0.0,68.225,119.975,148.75,2022,20,21.0,21.0,forecast_futuro,0.3,1432.725,755.8425,1432.725,755.8425
2042,CALDAS,MOTOCICLETA,0.0,3.25,3.55,33.5,2022,20,4.0,4.0,forecast_futuro,0.3,13.0,4.26,13.0,4.26
2042,CALDAS,TRICIMOTO,0.0,2.3,3.2,36.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.3,0.96,2.3,0.96
2042,CAQUETA,MOTOCICLETA,0.0,3.5,3.685714285714286,33.42857142857143,2022,20,64.0,64.0,forecast_futuro,0.3,224.0,70.76571428571428,224.0,70.76571428571428
2042,CASANARE,AUTOMOVIL,0.0,71.05,189.15,136.5,2022,20,2.0,2.0,forecast_futuro,0.3,142.1,113.49,142.1,113.49
2042,CASANARE,MOTOCICLETA,0.0,4.6,2.9,30.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CASANARE,TRICIMOTO,0.0,4.8,4.0,35.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.8,1.2,4.8,1.2
2042,CAUCA,AUTOMOVIL,0.0,65.7,164.4,129.0,2022,20,1.0,1.0,forecast_futuro,0.3,65.7,49.32,65.7,49.32
2042,CAUCA,CAMIONETA,0.0,673.8846153846154,578.4769230769231,1148.3076923076924,2022,20,98.0,98.0,forecast_futuro,0.3,66040.69230769231,17007.221538461537,66040.69230769231,17007.221538461537
2042,CAUCA,CUADRICICLO,0.0,48.0,191.2,121.0,2022,20,1.0,1.0,forecast_futuro,0.3,48.0,57.35999999999999,48.0,57.35999999999999
2042,CAUCA,MOTOCICLETA,0.0,2.7,4.8,33.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CAUCA,TRICIMOTO,0.0,4.8,2.4,35.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.8,0.72,4.8,0.72
2042,CESAR,MOTOCICLETA,0.0,3.75,4.4,36.0,2022,20,2.0,2.0,forecast_futuro,0.3,7.5,2.64,7.5,2.64
2042,CHOCO,MOTOCICLETA,0.0,3.65,4.4,34.5,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CORDOBA,BUS,0.0,329.0,291.47499999999997,1084.0833333333333,2022,20,12.0,12.0,forecast_futuro,0.3,3948.0,1049.31,3948.0,1049.31
2042,CORDOBA,MOTOCICLETA,0.0,4.1,4.9,28.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CORDOBA,TRICIMOTO,0.0,4.0,3.8,37.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.0,1.14,4.0,1.14
2042,CUNDINAMARCA,AUTOMOVIL,0.0,58.766666666666666,143.7133333333333,143.73333333333332,2022,20,141.0,141.0,forecast_futuro,0.3,8286.1,6079.074,8286.1,6079.074
2042,CUNDINAMARCA,BUS,0.0,348.2,310.2,1087.0,2022,20,1.0,1.0,forecast_futuro,0.3,348.2,93.05999999999999,348.2,93.05999999999999
2042,CUNDINAMARCA,CAMION,0.0,618.15,630.0,1222.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CUNDINAMARCA,CAMIONETA,0.0,665.7962962962963,533.6740740740742,1139.037037037037,2022,20,80.0,80.0,forecast_futuro,0.3,53263.70370370371,12808.17777777778,53263.70370370371,12808.17777777778
2042,CUNDINAMARCA,CUADRICICLO,0.0,61.3,221.1,149.0,2022,20,53.0,53.0,forecast_futuro,0.3,3248.8999999999996,3515.49,3248.8999999999996,3515.49
2042,CUNDINAMARCA,CUATRIMOTO,0.0,3.6,4.7,37.0,2022,20,1.0,1.0,forecast_futuro,0.3,3.6,1.41,3.6,1.41
2042,CUNDINAMARCA,MICROBUS,0.0,381.4,231.75,1084.0,2022,20,2.0,2.0,forecast_futuro,0.3,762.8,139.04999999999998,762.8,139.04999999999998
2042,CUNDINAMARCA,MOTOCARRO,0.0,3.266666666666667,3.3000000000000003,33.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,CUNDINAMARCA,MOTOCICLETA,0.0,3.7,2.8,32.0,2022,20,7.0,7.0,forecast_futuro,0.3,25.900000000000002,5.879999999999999,25.900000000000002,5.879999999999999
2042,CUNDINAMARCA,MOTOTRICICLO,0.0,3.142857142857143,4.128571428571428,32.0,2022,20,70.0,70.0,forecast_futuro,0.3,220.0,86.69999999999997,220.0,86.69999999999997
2042,CUNDINAMARCA,TRACTOCAMION,0.0,836.6,528.6,1047.0,2022,20,1.0,1.0,forecast_futuro,0.3,836.6,158.58,836.6,158.58
2042,CUNDINAMARCA,TRICIMOTO,0.0,4.5,2.8,36.0,2022,20,7.0,7.0,forecast_futuro,0.3,31.5,5.879999999999999,31.5,5.879999999999999
2042,GUAINIA,TRICIMOTO,0.0,3.65,3.75,34.5,2022,20,2.0,2.0,forecast_futuro,0.3,7.3,2.25,7.3,2.25
2042,HUILA,AUTOMOVIL,0.0,45.55,117.8,152.0,2022,20,3.0,3.0,forecast_futuro,0.3,136.64999999999998,106.02,136.64999999999998,106.02
2042,HUILA,CAMIONETA,0.0,675.9,431.6,948.0,2022,20,1.0,1.0,forecast_futuro,0.3,675.9,129.48,675.9,129.48
2042,HUILA,CUADRICICLO,0.0,51.5,201.1,157.0,2022,20,1.0,1.0,forecast_futuro,0.3,51.5,60.33,51.5,60.33
2042,HUILA,MOTOCARRO,0.0,4.0,3.3,33.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.0,0.9899999999999999,4.0,0.9899999999999999
2042,HUILA,MOTOCICLETA,0.0,4.2,2.7,40.0,2022,20,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2042,HUILA,TRICIMOTO,0.0,2.6,3.8,37.0,2022,20,1.0,1.0,forecast_futuro,0.3,2.6,1.14,2.6,1.14
2042,MAGDALENA,AUTOMOVIL,0.0,42.2,218.7,150.0,2022,20,1.0,1.0,forecast_futuro,0.3,42.2,65.61,42.2,65.61
2042,MAGDALENA,MOTOCICLETA,0.0,4.3,4.4,28.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.3,1.32,4.3,1.32
2042,MAGDALENA,TRICIMOTO,0.0,4.8,5.0,35.0,2022,20,1.0,1.0,forecast_futuro,0.3,4.8,1.5,4.8,1.5
2042,META,AUTOMOVIL,0.0,65.97857142857143,139.45000000000002,141.64285714285714,2022,20,56.0,56.0,forecast_futuro,0.3,3694.8,2342.76,3694.8,2342.76
2042,META,CAMIONETA,0.0,659.3,463.8,1099.0,2022,20,1.0,1.0,forecast_futuro,0.3,659.3,139.14,659.3,139.14
2042,META,CUADRICICLO,0.0,43.4,201.3,159.0,2022,20,1.0,1.0,forecast_futuro,0.3,43.4,60.39,43.4,60.39
